"mark-twain_huck-finn" "mark-twain_innocents-abroad" "mark-twain_life-on-mississippi" "mark-twain_roughing-it" "mark-twain_sketches-new-and-old" "mark-twain_tom-sawyer" "mark-twain-and-cd-warner_gilded-age" "warner_backlog-studies" "warner_baddeck-sketches" "warner_being-a-boy" "warner_golden-house" "warner_in-the-levant" "warner_in-the-wilderness" "warner_john-smith" "warner_my-summer-in-a-garden" "warner_my-winter-on-the-nile"
"effort" 0 0.00613795043605023 0.00411629917262387 0.00654045569138563 0.0111875025426142 0.0155244439426442 0.0112628819211974 0.0153250833301406 0.00557429136820982 0.00287571173865532 0.0253527197130072 0.00705786033905961 0.00845832863426187 0.00140244586558959 0.0125058621228701 0.00750690057398917
"expedition" 0 0.00869542978440449 0.00343024931051989 0.0041621081672454 0.015255685285383 0.00282262617138986 0.000625715662288743 0 0.00278714568410491 0 0.00253527197130072 0.00141157206781192 0.0169166572685237 0.0813418602041961 0 0.00866180835460289
"led" 0.000897529102381145 0.00511495869670852 0.00480234903472784 0.0083242163344908 0.0020340913713844 0.00987919159986451 0.00625715662288743 0.00191563541626758 0.00557429136820982 0.00862713521596595 0.00760581591390216 0.0105867905085894 0.019736100146611 0.0378660383709189 0.00312646553071752 0.0103941700255235
"supper" 0.0215406984571475 0.00818393391473364 0.00274419944841591 0.010107976977596 0.00508522842846101 0.0112905046855594 0.00938573493433114 0.00574690624880273 0.0139357284205245 0.0115028469546213 0.00507054394260144 0.00141157206781192 0.0225555430246983 0.00981712105912712 0.00937939659215257 0.00346472334184115
"arab" 0.000897529102381145 0.0204598347868341 0.000686049862103978 0 0 0 0.00125143132457749 0.00191563541626758 0 0 0 0.0162330787798371 0 0 0 0.0358021411990253
"asleep" 0.0287209312761966 0.00818393391473364 0.00960469806945569 0.00594586881035057 0.00508522842846101 0.0183470701140341 0.00312857831144371 0.00191563541626758 0.0195100197887344 0 0.00507054394260144 0.00282314413562384 0.00563888575617458 0.00140244586558959 0.00312646553071752 0.00866180835460289
"comfortable" 0.0269258730714343 0.00767243804506279 0.00686049862103978 0.010107976977596 0.00813636548553761 0.00846787851416958 0.0087600192720424 0.00957817708133788 0.00557429136820982 0.00287571173865532 0.00380290795695108 0.00564628827124769 0.00563888575617458 0.00140244586558959 0.00312646553071752 0.00404217723214801
"fish" 0.00987282012619259 0.00255747934835426 0.00480234903472784 0.00535128192931551 0.0030511370570766 0.0127018177712544 0.000625715662288743 0 0.0362328938933638 0.0345085408638638 0.00253527197130072 0.00352893016952981 0.0338333145370475 0.0420733759676876 0 0.00635199279337545
"native" 0.00179505820476229 0.00562645456637938 0.00274419944841591 0.0279455834086477 0.00915341117122981 0.00141131308569493 0.00563144096059868 0.00191563541626758 0.0167228741046294 0 0 0.00635207430515365 0.00281944287808729 0.00701222932794794 0.0125058621228701 0.012126531696444
"powhatan" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.182317962526646 0 0
"religious" 0 0.00409196695736682 0.00823259834524773 0.00356752128621034 0.00508522842846101 0.00282262617138986 0.00625715662288743 0.00957817708133788 0.0139357284205245 0.00575142347731063 0.00887345189955252 0.018350436881555 0 0.00420733759676876 0.0156323276535876 0.0196334322704332
"ride" 0.00718023281904916 0.00818393391473364 0.00205814958631193 0.0130809113827713 0 0.00141131308569493 0.0043800096360212 0.00383127083253515 0.0278714568410491 0 0.00380290795695108 0.018350436881555 0 0.00140244586558959 0.00312646553071752 0.0173236167092058
"temples" 0 0.0107414132630879 0.000686049862103978 0.00237834752414023 0 0 0 0.00191563541626758 0 0 0 0.018350436881555 0.00563888575617458 0 0 0.0433090417730144
"evidently" 0 0.00358047108769597 0.00480234903472784 0.0041621081672454 0.0030511370570766 0.00705656542847465 0.0106371662589086 0.0076625416650703 0.0222971654728393 0.00287571173865532 0.0114087238708532 0.00846943240687153 0.019736100146611 0.0224391338494334 0.0125058621228701 0.0127039855867509
"gets" 0.012565407433336 0.00869542978440449 0.00411629917262387 0.00654045569138563 0.00813636548553761 0.00141131308569493 0.0087600192720424 0.0076625416650703 0.00278714568410491 0.0258814056478979 0.00760581591390216 0.00352893016952981 0.00845832863426187 0.00140244586558959 0.0218852587150227 0.0127039855867509
"jews" 0 0.0097184215237462 0.000686049862103978 0 0 0 0 0.00383127083253515 0 0.00287571173865532 0 0.055051310644665 0 0 0.00625293106143505 0.0150138011479783
"original" 0 0.010229917393417 0.0102907479315597 0.010702563858631 0.00915341117122981 0.00282262617138986 0.00312857831144371 0.013409447913873 0.0111485827364196 0 0.00253527197130072 0.00988100447468345 0.0225555430246983 0.00701222932794794 0.0218852587150227 0.00750690057398917
"portion" 0 0.0097184215237462 0.00480234903472784 0.00713504257242068 0.0010170456856922 0.00423393925708479 0.00688287228517617 0.00191563541626758 0.00836143705231472 0.00575142347731063 0.00253527197130072 0.0211735810171788 0.0140972143904364 0.0126220127903063 0.0125058621228701 0.0115490778061372
"we^ll" 0.0359011640952458 0.00153448760901256 0.00686049862103978 0.00713504257242068 0.0020340913713844 0.0550412103421023 0.0137657445703523 0 0 0 0 0 0.00281944287808729 0 0 0
"wrong" 0.0116678783309549 0.0112529091327588 0.00343024931051989 0.00535128192931551 0.015255685285383 0.00987919159986451 0.0106371662589086 0.0076625416650703 0.00557429136820982 0.00862713521596595 0.0114087238708532 0.00141157206781192 0.0169166572685237 0.00280489173117918 0.0156323276535876 0.00461963112245487
"catch" 0.0161555238428606 0.00664944630572108 0.00686049862103978 0.0041621081672454 0.00813636548553761 0.0141131308569493 0.00312857831144371 0.0076625416650703 0.0111485827364196 0.0201299821705872 0.0063381799282518 0.00635207430515365 0.0140972143904364 0.00701222932794794 0.0125058621228701 0.00808435446429603
"clean" 0.0161555238428606 0.00716094217539193 0.00686049862103978 0.0118917376207011 0.0030511370570766 0.0127018177712544 0.00625715662288743 0.00574690624880273 0.00557429136820982 0.00575142347731063 0.00253527197130072 0.00917521844077749 0.00563888575617458 0.00420733759676876 0.0125058621228701 0.00750690057398917
"cool" 0.0107703492285737 0.0107414132630879 0.00480234903472784 0.00594586881035057 0.0030511370570766 0.00282262617138986 0.00500572529830994 0 0.0139357284205245 0.00862713521596595 0.00887345189955252 0.00846943240687153 0.00281944287808729 0 0.0125058621228701 0.0190559783801263
"daughter" 0.00359011640952458 0.00511495869670852 0.00137209972420796 0.00237834752414023 0.015255685285383 0.00141131308569493 0.0137657445703523 0 0.0222971654728393 0 0.013943995842154 0.0127041486103073 0.00281944287808729 0.0280489173117918 0 0.00692944668368231
"drove" 0.00628270371666801 0.010229917393417 0.00754654848314376 0.0160538457879465 0.00915341117122981 0.00846787851416958 0.0043800096360212 0.00574690624880273 0.0139357284205245 0.0172542704319319 0.00507054394260144 0.0105867905085894 0.00281944287808729 0.00560978346235835 0 0.00173236167092058
"gathered" 0.000897529102381145 0.00511495869670852 0.00754654848314376 0.0148646720258764 0.00508522842846101 0.0155244439426442 0.00813430360975366 0.00383127083253515 0.00278714568410491 0.0115028469546213 0.00253527197130072 0.0134099346442133 0.00563888575617458 0.0112195669247167 0.0156323276535876 0.00519708501276173
"married" 0.00359011640952458 0.00306897521802511 0.00548839889683182 0.00594586881035057 0.0223750050852284 0.00564525234277972 0.0106371662589086 0.0153250833301406 0.00557429136820982 0.00287571173865532 0.013943995842154 0.00776364637296557 0 0.00560978346235835 0 0.0115490778061372
"touched" 0.00538517461428687 0.00920692565407534 0.00686049862103978 0.00951339009656091 0.015255685285383 0.00987919159986451 0.0131400289080636 0.00957817708133788 0.00278714568410491 0 0.013943995842154 0.00352893016952981 0.00563888575617458 0.00420733759676876 0.00937939659215257 0.00288726945153429
"considered" 0.000897529102381145 0.00818393391473364 0.0061744487589358 0.0142700851448414 0.0111875025426142 0.0155244439426442 0.00750858794746491 0.00957817708133788 0.00836143705231472 0.0115028469546213 0.00380290795695108 0.00352893016952981 0.0112777715123492 0.00701222932794794 0.0125058621228701 0.00577453890306859
"enjoyed" 0 0.00818393391473364 0.00480234903472784 0.00594586881035057 0.00610227411415321 0 0.00750858794746491 0.00957817708133788 0.030658602525154 0.0201299821705872 0.0101410878852029 0.0141157206781192 0.0112777715123492 0.00280489173117918 0.0125058621228701 0.00866180835460289
"rate" 0.00179505820476229 0.00767243804506279 0.0061744487589358 0.010702563858631 0.00610227411415321 0.00141131308569493 0.00750858794746491 0.0114938124976055 0.0195100197887344 0.00862713521596595 0.0152116318278043 0.00988100447468345 0.00563888575617458 0.00280489173117918 0.00937939659215257 0.00866180835460289
"size" 0.00359011640952458 0.0117644050024296 0.0150930969662875 0.00475669504828045 0.0040681827427688 0.00282262617138986 0.000625715662288743 0.00191563541626758 0.00557429136820982 0.00862713521596595 0.00126763598565036 0.00917521844077749 0.00845832863426187 0.00280489173117918 0.0187587931843051 0.0184785244898195
"waters" 0.000897529102381145 0.0184138513081507 0.0150930969662875 0.00654045569138563 0.0020340913713844 0 0.00125143132457749 0.00191563541626758 0.0195100197887344 0.00287571173865532 0 0.0134099346442133 0.0281944287808729 0.00701222932794794 0 0.00577453890306859
"act" 0.00538517461428687 0.00460346282703767 0.00686049862103978 0.00891880321552585 0.0132215939139986 0.0141131308569493 0.0125143132457749 0.0153250833301406 0.0139357284205245 0.00287571173865532 0.00507054394260144 0.00282314413562384 0.0112777715123492 0.00701222932794794 0.00937939659215257 0.00519708501276173
"attempt" 0 0.00511495869670852 0.0116628476557676 0.0083242163344908 0.00711931979984541 0.00423393925708479 0.00563144096059868 0.00957817708133788 0.0139357284205245 0 0.00887345189955252 0.00776364637296557 0.0112777715123492 0.0140244586558959 0.0156323276535876 0.0109716239158303
"damon" 0 0 0 0 0 0 0 0 0 0 0.159722134191945 0 0 0 0 0
"enter" 0.000897529102381145 0.0107414132630879 0.00548839889683182 0.00475669504828045 0.00711931979984541 0.00282262617138986 0.00688287228517617 0.00574690624880273 0.0278714568410491 0.00287571173865532 0.00760581591390216 0.0162330787798371 0.00281944287808729 0.00280489173117918 0.0125058621228701 0.0103941700255235
"governor" 0.000897529102381145 0.00460346282703767 0.00274419944841591 0.0112971507396661 0.00508522842846101 0.00282262617138986 0.00750858794746491 0 0.0195100197887344 0.00287571173865532 0 0.00282314413562384 0 0.0336587007741501 0 0.0219432478316606
"lights" 0.00987282012619259 0.00869542978440449 0.00960469806945569 0.0083242163344908 0.0020340913713844 0.0183470701140341 0.00375429397373246 0 0.0111485827364196 0.00575142347731063 0.00760581591390216 0.00917521844077749 0 0.00420733759676876 0.00312646553071752 0.0115490778061372
"proper" 0 0.0153448760901256 0.0061744487589358 0.00772962945345574 0.00711931979984541 0.00705656542847465 0.00688287228517617 0.0191563541626758 0.00836143705231472 0 0.00380290795695108 0.00423471620343577 0.00563888575617458 0.0168293503870751 0.00312646553071752 0.00808435446429603
"spirits" 0.00628270371666801 0.00562645456637938 0.0116628476557676 0.00237834752414023 0.00813636548553761 0.0155244439426442 0.0118885975834861 0.00383127083253515 0.00836143705231472 0.00287571173865532 0.0126763598565036 0.00494050223734173 0.00563888575617458 0.0224391338494334 0.00937939659215257 0.00288726945153429
"waited" 0.0197456402523852 0.00460346282703767 0.0061744487589358 0.00654045569138563 0.0142386395996908 0.0141131308569493 0.00625715662288743 0.00383127083253515 0.00557429136820982 0.0115028469546213 0.00507054394260144 0.0105867905085894 0.0169166572685237 0.00140244586558959 0.00625293106143505 0.00288726945153429
"cheerful" 0.00179505820476229 0.00920692565407534 0.00205814958631193 0.00535128192931551 0.010170456856922 0.00141131308569493 0.0100114505966199 0.0229876249952109 0.0222971654728393 0.00862713521596595 0.013943995842154 0.0105867905085894 0.0169166572685237 0 0.00312646553071752 0.00577453890306859
"easily" 0 0.00869542978440449 0.0116628476557676 0.00891880321552585 0.0010170456856922 0.00705656542847465 0.00813430360975366 0.00957817708133788 0.00557429136820982 0.00862713521596595 0.00887345189955252 0.00564628827124769 0.0169166572685237 0.00701222932794794 0.0125058621228701 0.0098167161352166
"faith" 0.000897529102381145 0.00664944630572108 0.00274419944841591 0.00654045569138563 0.0040681827427688 0.00423393925708479 0.00938573493433114 0.0114938124976055 0.0111485827364196 0.00287571173865532 0.0190145397847554 0.0197620089493669 0.00281944287808729 0.00560978346235835 0.00937939659215257 0.00692944668368231
"inhabitants" 0 0.00818393391473364 0.00343024931051989 0.0041621081672454 0.0020340913713844 0 0.0043800096360212 0 0.0390200395774687 0.00287571173865532 0.00126763598565036 0.0268198692884265 0.00563888575617458 0.00560978346235835 0.00312646553071752 0.0155912550382852
"quick" 0.0233357566619098 0.00306897521802511 0.0102907479315597 0.00891880321552585 0.00610227411415321 0.019758383199729 0.0043800096360212 0.00383127083253515 0 0.00575142347731063 0.0126763598565036 0.00211735810171788 0.0112777715123492 0.00280489173117918 0.00625293106143505 0.00635199279337545
"shade" 0.00359011640952458 0.00818393391473364 0.00480234903472784 0.0083242163344908 0.0030511370570766 0.00987919159986451 0.00688287228517617 0.00191563541626758 0.00557429136820982 0.0143785586932766 0.00887345189955252 0.00846943240687153 0 0.00280489173117918 0.0375175863686103 0.0127039855867509
"traveler" 0.000897529102381145 0.00153448760901256 0.00480234903472784 0.00356752128621034 0 0 0.000625715662288743 0.00383127083253515 0.0975500989436718 0.00287571173865532 0.00126763598565036 0 0.00845832863426187 0.00140244586558959 0 0.036957048979639
"turkish" 0 0.0132988926114422 0 0 0 0 0 0 0.00557429136820982 0 0 0.053639738576853 0 0.0140244586558959 0 0.00635199279337545
"visited" 0.000897529102381145 0.0194368430474924 0.0178372964147034 0.00475669504828045 0.00711931979984541 0.00282262617138986 0.00375429397373246 0 0 0.00287571173865532 0.00126763598565036 0.00776364637296557 0.00845832863426187 0.0112195669247167 0.00625293106143505 0.00635199279337545
"afraid" 0.0152579947404795 0.00920692565407534 0.00891864820735171 0.00594586881035057 0.0040681827427688 0.0268149486282037 0.0162686072195073 0.00957817708133788 0 0.00575142347731063 0.00760581591390216 0 0 0.00140244586558959 0.00625293106143505 0.000577453890306859
"anywhere" 0.00269258730714343 0.00306897521802511 0.0109767977936636 0.00654045569138563 0.00711931979984541 0.0112905046855594 0.00813430360975366 0.0114938124976055 0.0195100197887344 0.00575142347731063 0.00760581591390216 0.00705786033905961 0.0169166572685237 0.00701222932794794 0.00937939659215257 0.00866180835460289
"cat" 0.0152579947404795 0.00664944630572108 0.00480234903472784 0.0178376064310517 0.00508522842846101 0.0310488878852885 0.00250286264915497 0.0114938124976055 0 0 0 0.00141157206781192 0.0112777715123492 0.00140244586558959 0.0281381897764577 0.00230981556122744
"corn" 0.00359011640952458 0.00204598347868341 0.00548839889683182 0.00118917376207011 0.0111875025426142 0.00282262617138986 0.00625715662288743 0 0 0.0230056939092425 0 0.00211735810171788 0 0.0589027263547627 0.059402845083633 0.00635199279337545
"everywhere" 0 0.00920692565407534 0.0130349473799756 0.00594586881035057 0.0030511370570766 0.00987919159986451 0.0043800096360212 0.00574690624880273 0.0195100197887344 0.0143785586932766 0.00887345189955252 0.00988100447468345 0.00563888575617458 0.00140244586558959 0.00625293106143505 0.0109716239158303
"occasion" 0.000897529102381145 0.00562645456637938 0.0116628476557676 0.00891880321552585 0.0111875025426142 0.00423393925708479 0.0100114505966199 0.0172407187464082 0.00278714568410491 0.00287571173865532 0.00887345189955252 0.00352893016952981 0.00845832863426187 0.0196342421182542 0.00312646553071752 0.00519708501276173
